"database","mature_mirna_acc","mature_mirna_id","target_symbol","target_entrez","target_ensembl","score"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","TRAF6","7189","ENSG00000175104","1"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","IGSF1","3547","ENSG00000147255","1"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","IRAK1","3654","ENSG00000184216","1"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","","","ENSG00000197813","1"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","DCAF12","25853","ENSG00000198876","1"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","CR381653.1","","ENSG00000236557","1"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","HIPK3","10114","ENSG00000110422","0.999"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","LCOR","84458","ENSG00000196233","0.999"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","ZNF738","","ENSG00000172687","0.998"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","KLF7","8609","ENSG00000118263","0.998"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","ZNF253","56242","ENSG00000256771","0.997"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","ZBTB2","57621","ENSG00000181472","0.997"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","ZNF367","195828","ENSG00000165244","0.995"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","FAM26E","254228","ENSG00000178033","0.993"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","TMEM194A","23306","ENSG00000166881","0.992"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","MMP16","4325","ENSG00000156103","0.99"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","METTL4","64863","ENSG00000101574","0.99"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","TM2D1","83941","ENSG00000162604","0.989"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","STC1","6781","ENSG00000159167","0.988"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","CCK","885","ENSG00000187094","0.987"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","C1orf141","400757","ENSG00000203963","0.984"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","UPP2","151531","ENSG00000007001","0.984"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","NCR3LG1","374383","ENSG00000188211","0.984"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","SIAH2","6478","ENSG00000181788","0.983"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","HNRNPD","3184","ENSG00000138668","0.982"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","PHKB","5257","ENSG00000102893","0.982"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","SIPA1L1","26037","ENSG00000197555","0.982"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","SLC10A3","8273","ENSG00000126903","0.982"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","RFX7","64864","ENSG00000181827","0.981"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","HSFY2","86614","ENSG00000169953","0.981"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","HSFY2","159119","ENSG00000169953","0.981"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","ZDHHC13","54503","ENSG00000177054","0.981"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","CCDC122","160857","ENSG00000151773","0.978"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","ZNF506","440515","ENSG00000081665","0.977"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","ERBB4","2066","ENSG00000178568","0.977"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","WDR48","57599","ENSG00000114742","0.974"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","CASK","8573","ENSG00000147044","0.974"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","PSMF1","9491","ENSG00000125818","0.973"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","ABL2","27","ENSG00000143322","0.973"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","FBXW2","26190","ENSG00000119402","0.972"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","MS4A1","931","ENSG00000156738","0.972"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","NFAT5","10725","ENSG00000102908","0.972"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","ST7L","54879","ENSG00000007341","0.971"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","MRS2","57380","ENSG00000124532","0.971"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","C4BPB","725","ENSG00000123843","0.968"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","WDR47","22911","ENSG00000085433","0.968"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","BCORL1","63035","ENSG00000085185","0.968"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","IER5L","389792","ENSG00000188483","0.966"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","PHF3","23469","ENSG00000118482","0.966"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","ZNF257","113835","ENSG00000197134","0.965"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","MYBL1","4603","ENSG00000185697","0.965"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","BPY2","442868","ENSG00000183753","0.964"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","BPY2","442867","ENSG00000183753","0.964"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","WWC2","80014","ENSG00000151718","0.964"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","EIF4G2","1982","ENSG00000110321","0.964"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","DCDC1","100506627","ENSG00000170959","0.964"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","SNX22","79856","ENSG00000157734","0.964"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","ZNF649","65251","ENSG00000198093","0.964"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","WWC2","53842","ENSG00000151718","0.964"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","DCDC1","341019","ENSG00000170959","0.964"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","BPY2","9083","ENSG00000183753","0.964"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","SEC23IP","11196","ENSG00000107651","0.963"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","CCDC89","220388","ENSG00000179071","0.963"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","YES1","7525","ENSG00000176105","0.963"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","CXXC4","80319","ENSG00000168772","0.962"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","TPRXL","","ENSG00000180438","0.962"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","ZNF208","7757","ENSG00000160321","0.962"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","RHOXF2","84528","ENSG00000131721","0.961"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","HMBOX1","79618","ENSG00000147421","0.961"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","DSCR8","84677","ENSG00000198054","0.96"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","ZNF141","7700","ENSG00000131127","0.959"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","BZW1","9689","ENSG00000082153","0.958"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","PGK2","5232","ENSG00000170950","0.956"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","BPY2B","9083","ENSG00000183795","0.955"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","BPY2B","442868","ENSG00000183795","0.955"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","BPY2B","442867","ENSG00000183795","0.955"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","BPY2C","9083","ENSG00000185894","0.954"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","BPY2C","442868","ENSG00000185894","0.954"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","BPY2C","442867","ENSG00000185894","0.954"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","RARB","5915","ENSG00000077092","0.951"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","SEPT14","346288","ENSG00000154997","0.951"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","TEX26","122046","ENSG00000175664","0.951"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","NOS1","4842","ENSG00000089250","0.95"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","COPS8","10920","ENSG00000198612","0.948"
"diana_microt","MIMAT0002809","hsa-miR-146b-5p","GOLGA6L6","727832","ENSG00000277322","0.946"
