"database","mature_mirna_acc","mature_mirna_id","target_symbol","target_entrez","target_ensembl","score"
"diana_microt","MIMAT0004767","hsa-miR-193b-5p","SEPHS2","22928","ENSG00000179918","1"
"diana_microt","MIMAT0004767","hsa-miR-193b-5p","ZNF474","133923","ENSG00000164185","0.998"
"diana_microt","MIMAT0004767","hsa-miR-193b-5p","C19orf82","284385","ENSG00000267106","0.992"
"diana_microt","MIMAT0004767","hsa-miR-193b-5p","ZFP36L1","677","ENSG00000185650","0.988"
"diana_microt","MIMAT0004767","hsa-miR-193b-5p","LTN1","26046","ENSG00000198862","0.988"
"diana_microt","MIMAT0004767","hsa-miR-193b-5p","FRS2","10818","ENSG00000166225","0.985"
"diana_microt","MIMAT0004767","hsa-miR-193b-5p","","","ENSG00000233828","0.984"
"diana_microt","MIMAT0004767","hsa-miR-193b-5p","ACER3","55331","ENSG00000078124","0.972"
"diana_microt","MIMAT0004767","hsa-miR-193b-5p","KIAA1024L","100127206","ENSG00000186367","0.972"
"diana_microt","MIMAT0004767","hsa-miR-193b-5p","NLRP1","22861","ENSG00000091592","0.971"
"diana_microt","MIMAT0004767","hsa-miR-193b-5p","LDHA","3939","ENSG00000134333","0.965"
"diana_microt","MIMAT0004767","hsa-miR-193b-5p","HNRNPAB","3182","ENSG00000197451","0.958"
"diana_microt","MIMAT0004767","hsa-miR-193b-5p","AL161645.1","","ENSG00000230786","0.956"
"diana_microt","MIMAT0004767","hsa-miR-193b-5p","IL23R","149233","ENSG00000162594","0.952"
"diana_microt","MIMAT0004767","hsa-miR-193b-5p","DMD","1756","ENSG00000198947","0.951"
"diana_microt","MIMAT0004767","hsa-miR-193b-5p","BIK","638","ENSG00000100290","0.951"
"diana_microt","MIMAT0004767","hsa-miR-193b-5p","ERVFRD-1","405754","ENSG00000244476","0.95"
"diana_microt","MIMAT0004767","hsa-miR-193b-5p","GNA13","10672","ENSG00000120063","0.949"
"diana_microt","MIMAT0004767","hsa-miR-193b-5p","HOOK3","84376","ENSG00000168172","0.948"
