"database","mature_mirna_acc","mature_mirna_id","target_symbol","target_entrez","target_ensembl","score"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","KDM6B","23135","ENSG00000132510","1"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","TANC2","26115","ENSG00000170921","1"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","RFX3","5991","ENSG00000080298","1"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","PDGFRA","5156","ENSG00000134853","1"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","MRFAP1","93621","ENSG00000179010","1"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","SPI1","6688","ENSG00000066336","1"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","ITPR2","3709","ENSG00000123104","0.999"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","SRP68","6730","ENSG00000167881","0.999"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","EP300","2033","ENSG00000100393","0.999"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","EDA","1896","ENSG00000158813","0.998"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","TIA1","7072","ENSG00000116001","0.998"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","CA12","771","ENSG00000074410","0.997"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","MYH13","8735","ENSG00000006788","0.997"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","FUT8","2530","ENSG00000033170","0.997"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","ZNF20","7568","ENSG00000132010","0.996"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","ZBTB4","57659","ENSG00000174282","0.996"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","ZNF19","7567","ENSG00000157429","0.995"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","CTTNBP2","83992","ENSG00000077063","0.995"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","ATP6V1B1","525","ENSG00000116039","0.995"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","NTNG2","84628","ENSG00000196358","0.994"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","OSER1","51526","ENSG00000132823","0.992"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","ZDHHC9","51114","ENSG00000188706","0.991"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","RAET1E","135250","ENSG00000164520","0.991"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","GXYLT1","283464","ENSG00000151233","0.989"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","RFX8","731220","ENSG00000196460","0.988"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","PIN4","5303","ENSG00000102309","0.988"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","","","ENSG00000258804","0.987"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","MAGEB2","4113","ENSG00000099399","0.987"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","SPDYE1","285955","ENSG00000136206","0.986"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","SPDYE1","442590","ENSG00000136206","0.986"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","ZNF462","58499","ENSG00000148143","0.985"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","PIWIL2","55124","ENSG00000197181","0.985"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","BRCA1","672","ENSG00000012048","0.985"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","EXT1","2131","ENSG00000182197","0.983"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","HDAC7","51564","ENSG00000061273","0.982"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","KCNA4","3739","ENSG00000182255","0.982"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","COPZ2","51226","ENSG00000005243","0.981"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","ZNF793","390927","ENSG00000188227","0.98"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","CEPT1","10390","ENSG00000134255","0.979"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","ADAMTS6","11174","ENSG00000049192","0.978"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","FOSB","2354","ENSG00000125740","0.978"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","CLLU1","574028","ENSG00000257127","0.978"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","ID4","3400","ENSG00000172201","0.977"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","AL137003.1","","ENSG00000215019","0.977"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","TTC31","64427","ENSG00000115282","0.977"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","EPC1","80314","ENSG00000120616","0.976"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","SPATA20","64847","ENSG00000006282","0.976"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","SOX6","55553","ENSG00000110693","0.976"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","GOLM1","51280","ENSG00000135052","0.975"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","STRAP","11171","ENSG00000023734","0.974"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","HTR2C","3358","ENSG00000147246","0.974"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","PCDH17","27253","ENSG00000118946","0.973"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","ZNF813","126017","ENSG00000198346","0.973"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","PAK2","5062","ENSG00000180370","0.973"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","MST1","4485","ENSG00000173531","0.972"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","NLRP2","55655","ENSG00000022556","0.972"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","SERPINE3","647174","ENSG00000253309","0.972"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","SMIM10","644538","ENSG00000184785","0.971"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","DIS3L","115752","ENSG00000166938","0.971"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","CR381653.1","","ENSG00000236557","0.971"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","CNPY2","10330","ENSG00000257727","0.97"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","CHRND","1144","ENSG00000135902","0.97"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","IL3","3562","ENSG00000164399","0.969"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","ZNF142","7701","ENSG00000115568","0.969"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","GSPT1","2935","ENSG00000103342","0.968"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","RRM2","6241","ENSG00000171848","0.968"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","DNM3","26052","ENSG00000197959","0.968"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","CDH20","28316","ENSG00000101542","0.967"
"diana_microt","MIMAT0000753","hsa-miR-342-3p","AP2B1","163","ENSG00000006125","0.967"
