"database","mature_mirna_acc","mature_mirna_id","target_symbol","target_entrez","target_ensembl","score"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","HNRNPUL2","221092","ENSG00000214753","0.994"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","PIGA","5277","ENSG00000165195","0.993"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","FAM178A","55719","ENSG00000119906","0.989"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","FLI1","2313","ENSG00000151702","0.987"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","PRR14L","253143","ENSG00000183530","0.986"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","IL17RD","54756","ENSG00000144730","0.984"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","DCAF7","10238","ENSG00000136485","0.983"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","SLC10A6","345274","ENSG00000145283","0.979"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","AP2M1","1173","ENSG00000161203","0.971"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","MAX","4149","ENSG00000125952","0.97"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","PLXNC1","10154","ENSG00000136040","0.968"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","EN2","2020","ENSG00000164778","0.968"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","DIO2","1734","ENSG00000211448","0.967"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","AREL1","9870","ENSG00000119682","0.965"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","PSMA5","5686","ENSG00000143106","0.962"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","KLHL15","80311","ENSG00000174010","0.961"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","RSF1","51773","ENSG00000048649","0.96"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","YWHAZ","7534","ENSG00000164924","0.956"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","UGGT2","55757","ENSG00000102595","0.956"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","CTDSPL2","51496","ENSG00000137770","0.956"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","ABI2","10152","ENSG00000138443","0.954"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","MUSTN1","389125","ENSG00000243696","0.951"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","HELZ","9931","ENSG00000198265","0.949"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","","","ENSG00000245017","0.947"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","CALM1","801","ENSG00000198668","0.947"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","CALM1","808","ENSG00000198668","0.947"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","SRSF2","6427","ENSG00000161547","0.947"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","CALM1","805","ENSG00000198668","0.947"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","SRSF2","693221","ENSG00000161547","0.947"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","H2AFJ","55766","ENSG00000246705","0.946"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","FAM215A","","ENSG00000267496","0.945"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","FHDC1","85462","ENSG00000137460","0.945"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","RPS21","6227","ENSG00000171858","0.944"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","ATOH8","84913","ENSG00000168874","0.944"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","RFC2","5982","ENSG00000049541","0.938"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","RTN4IP1","84816","ENSG00000130347","0.938"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","PLAU","5328","ENSG00000122861","0.935"
"diana_microt","MIMAT0002819","hsa-miR-193b-3p","LUZP1","7798","ENSG00000169641","0.931"
