"database","mature_mirna_acc","mature_mirna_id","target_symbol","target_entrez","target_ensembl","score"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","PACRG","135138","ENSG00000112530","1"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","GPR139","124274","ENSG00000180269","1"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","DRG2","1819","ENSG00000108591","1"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","PTN","5764","ENSG00000105894","1"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","FAAH2","158584","ENSG00000165591","1"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","MYO18A","399687","ENSG00000196535","0.999"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","ARHGAP44","9912","ENSG00000006740","0.999"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","TMEM2","23670","ENSG00000135048","0.999"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","","","ENSG00000262302","0.999"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","RAB14","51552","ENSG00000119396","0.999"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","ZBTB18","10472","ENSG00000179456","0.999"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","CCDC144NL","339184","ENSG00000205212","0.999"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","NAE1","8883","ENSG00000159593","0.999"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","SCAPER","49855","ENSG00000140386","0.999"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","ZBTB43","23099","ENSG00000169155","0.999"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","LGALSL","29094","ENSG00000119862","0.999"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","PGAP1","80055","ENSG00000197121","0.999"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","KCND2","3751","ENSG00000184408","0.999"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","ARMCX3","51566","ENSG00000102401","0.999"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","UFSP2","55325","ENSG00000109775","0.998"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","CS","1431","ENSG00000062485","0.998"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","PREX2","80243","ENSG00000046889","0.998"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","ZNF726","730087","ENSG00000213967","0.998"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","TPM1","7168","ENSG00000140416","0.998"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","TNRC6B","23112","ENSG00000100354","0.998"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","MYT1L","23040","ENSG00000186487","0.998"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","DGKB","1607","ENSG00000136267","0.997"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","NASP","4678","ENSG00000132780","0.997"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","ARMC12","221481","ENSG00000157343","0.997"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","ETS1","2113","ENSG00000134954","0.997"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","SLC35F5","80255","ENSG00000115084","0.996"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","NCKAP1L","3071","ENSG00000123338","0.996"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","SMARCAD1","56916","ENSG00000163104","0.996"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","CELSR2","1952","ENSG00000143126","0.995"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","DNHD1","144132","ENSG00000179532","0.995"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","MTUS1","57509","ENSG00000129422","0.995"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","DCAF12","25853","ENSG00000198876","0.995"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","HSPA8","85390","ENSG00000109971","0.994"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","HSPA8","85389","ENSG00000109971","0.994"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","TM6SF1","53346","ENSG00000136404","0.994"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","HSPA8","3312","ENSG00000109971","0.994"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","DHX35","60625","ENSG00000101452","0.993"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","CHL1","10752","ENSG00000134121","0.993"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","MTMR10","54893","ENSG00000166912","0.993"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","C16orf87","388272","ENSG00000155330","0.991"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","ARHGEF10L","55160","ENSG00000074964","0.991"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","SLC7A7","9056","ENSG00000155465","0.991"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","KCNA4","3739","ENSG00000182255","0.99"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","TIA1","7072","ENSG00000116001","0.99"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","MPP4","58538","ENSG00000082126","0.99"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","DTNBP1","84062","ENSG00000047579","0.99"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","STK11","6794","ENSG00000118046","0.989"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","ZBTB10","65986","ENSG00000205189","0.988"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","CACNB4","785","ENSG00000182389","0.988"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","TATDN3","128387","ENSG00000203705","0.988"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","SMARCD3","6604","ENSG00000082014","0.988"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","SOX6","55553","ENSG00000110693","0.988"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","VWA3B","200403","ENSG00000168658","0.987"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","NFAT5","10725","ENSG00000102908","0.987"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","PAGE5","90737","ENSG00000158639","0.987"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","RAB23","51715","ENSG00000112210","0.987"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","FGF9","2254","ENSG00000102678","0.986"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","GABPB1","2553","ENSG00000104064","0.985"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","STX4","6810","ENSG00000103496","0.985"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","HCK","3055","ENSG00000101336","0.984"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","IZUMO3","100129669","ENSG00000205442","0.984"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","MACROD2","140733","ENSG00000172264","0.984"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","SRSF10","10772","ENSG00000188529","0.983"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","SRSF10","100996657","ENSG00000188529","0.983"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","SCAI","286205","ENSG00000173611","0.983"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","B4GALT7","11285","ENSG00000027847","0.982"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","ZNF215","7762","ENSG00000149054","0.982"
"diana_microt","MIMAT0000763","hsa-miR-338-3p","C5orf47","133491","ENSG00000185056","0.981"
