"database","mature_mirna_acc","mature_mirna_id","target_symbol","target_entrez","target_ensembl","score"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","SERF1A","8293","ENSG00000172058","1"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","ZNFX1","57169","ENSG00000124201","1"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","SERF1A","728492","ENSG00000172058","1"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","PKD2","5311","ENSG00000118762","0.999"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","MAP3K9","4293","ENSG00000006432","0.999"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","UBE2W","55284","ENSG00000104343","0.999"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","ARMC8","25852","ENSG00000114098","0.999"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","RAB11FIP5","26056","ENSG00000135631","0.998"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","RSBN1","54665","ENSG00000081019","0.997"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","KCNH8","131096","ENSG00000183960","0.997"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","SAMD12","401474","ENSG00000177570","0.996"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","FCHO2","115548","ENSG00000157107","0.996"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","DENND5B","160518","ENSG00000170456","0.995"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","PFN2","5217","ENSG00000070087","0.995"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","ARAP2","116984","ENSG00000047365","0.995"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","PRRG1","5638","ENSG00000130962","0.994"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","TXNIP","10628","ENSG00000265972","0.993"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","TXNIP","101060503","ENSG00000117289","0.993"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","EFCAB14","9813","ENSG00000159658","0.993"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","FICD","11153","ENSG00000198855","0.993"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","TBC1D15","64786","ENSG00000121749","0.992"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","SLC6A5","9152","ENSG00000165970","0.992"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","RGMB","285704","ENSG00000174136","0.992"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","METAP1","23173","ENSG00000164024","0.986"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","NR4A3","8013","ENSG00000119508","0.986"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","DYNC1LI2","1783","ENSG00000135720","0.986"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","SLC22A23","63027","ENSG00000137266","0.985"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","PON2","5445","ENSG00000105854","0.985"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","PTPDC1","138639","ENSG00000158079","0.984"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","BCL11B","64919","ENSG00000127152","0.983"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","ZNF704","619279","ENSG00000164684","0.982"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","HBP1","26959","ENSG00000105856","0.981"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","ROCK2","9475","ENSG00000134318","0.981"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","NEK9","91754","ENSG00000119638","0.98"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","HECTD2","143279","ENSG00000165338","0.979"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","SALL1","6299","ENSG00000103449","0.979"
"diana_microt","MIMAT0001413","hsa-miR-20b-5p","AC009113.1","","ENSG00000205014","0.978"
