"database","mature_mirna_acc","mature_mirna_id","target_symbol","target_entrez","target_ensembl","score"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","ZNFX1","57169","ENSG00000124201","1"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","SERF1A","728492","ENSG00000172058","1"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","SERF1A","8293","ENSG00000172058","1"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","ARMC8","25852","ENSG00000114098","0.999"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","PKD2","5311","ENSG00000118762","0.999"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","RAB11FIP5","26056","ENSG00000135631","0.999"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","MAP3K9","4293","ENSG00000006432","0.999"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","RSBN1","54665","ENSG00000081019","0.998"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","UBE2W","55284","ENSG00000104343","0.997"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","KCNH8","131096","ENSG00000183960","0.997"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","SLC22A23","63027","ENSG00000137266","0.996"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","TXNIP","101060503","ENSG00000117289","0.996"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","TXNIP","10628","ENSG00000265972","0.996"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","RGMB","285704","ENSG00000174136","0.996"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","PFN2","5217","ENSG00000070087","0.996"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","SAMD12","401474","ENSG00000177570","0.995"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","PRRG1","5638","ENSG00000130962","0.995"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","TBC1D15","64786","ENSG00000121749","0.995"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","FCHO2","115548","ENSG00000157107","0.994"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","FICD","11153","ENSG00000198855","0.994"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","EFCAB14","9813","ENSG00000159658","0.994"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","SLC6A5","9152","ENSG00000165970","0.993"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","PON2","5445","ENSG00000105854","0.992"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","ARAP2","116984","ENSG00000047365","0.992"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","PTPDC1","138639","ENSG00000158079","0.991"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","BCL11B","64919","ENSG00000127152","0.989"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","ZNF704","619279","ENSG00000164684","0.987"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","DENND5B","160518","ENSG00000170456","0.987"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","DYNC1LI2","1783","ENSG00000135720","0.986"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","NR4A3","8013","ENSG00000119508","0.986"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","SERP1","27230","ENSG00000120742","0.986"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","ST8SIA2","8128","ENSG00000140557","0.985"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","HECTD2","143279","ENSG00000165338","0.984"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","HBP1","26959","ENSG00000105856","0.984"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","SENP1","29843","ENSG00000079387","0.982"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","CCDC132","55610","ENSG00000004766","0.981"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","PGM2L1","283209","ENSG00000165434","0.981"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","SCN1A","6323","ENSG00000144285","0.981"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","ROCK2","9475","ENSG00000134318","0.98"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","NEK9","91754","ENSG00000119638","0.979"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","PRRG4","79056","ENSG00000135378","0.978"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","KCNMA1","3778","ENSG00000156113","0.978"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","SALL1","6299","ENSG00000103449","0.977"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","AC009113.1","","ENSG00000205014","0.977"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","ETV1","2115","ENSG00000006468","0.977"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","ZC3H7B","23264","ENSG00000100403","0.976"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","LCOR","84458","ENSG00000196233","0.976"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","PEX5L","51555","ENSG00000114757","0.975"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","C9orf41","138199","ENSG00000156017","0.975"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","SNX25","83891","ENSG00000109762","0.974"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","C14orf28","122525","ENSG00000179476","0.973"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","PKN2","5586","ENSG00000065243","0.972"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","TP53INP1","94241","ENSG00000164938","0.972"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","HN1","51155","ENSG00000189159","0.971"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","RGL1","23179","ENSG00000143344","0.971"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","MKNK2","2872","ENSG00000099875","0.97"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","ZNF148","7707","ENSG00000163848","0.969"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","CDC37L1","55664","ENSG00000106993","0.969"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","SRCIN1","80725","ENSG00000273608","0.969"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","LHX6","26468","ENSG00000106852","0.968"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","LHX8","431707","ENSG00000162624","0.967"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","WDR64","128025","ENSG00000162843","0.967"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","ZBTB4","57659","ENSG00000174282","0.967"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","PTPN3","5774","ENSG00000070159","0.967"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","KLHL2","11275","ENSG00000109466","0.965"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","ARL4A","10124","ENSG00000122644","0.964"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","SORT1","6272","ENSG00000134243","0.964"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","RNF6","6049","ENSG00000127870","0.964"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","TMEM123","114908","ENSG00000152558","0.963"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","RASSF2","9770","ENSG00000101265","0.962"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","NCOA7","135112","ENSG00000111912","0.961"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","RPS15A","6210","ENSG00000134419","0.961"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","BNIP2","663","ENSG00000140299","0.96"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","ATL3","25923","ENSG00000184743","0.96"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","MAP3K1","4214","ENSG00000095015","0.959"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","PARP6","56965","ENSG00000137817","0.959"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","SLC11A1","6556","ENSG00000018280","0.958"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","CCSER2","54462","ENSG00000107771","0.958"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","FAM47E-STBD1","8987","ENSG00000118804","0.956"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","C2orf69","205327","ENSG00000178074","0.954"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","AGFG2","3268","ENSG00000106351","0.952"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","NEDD4L","23327","ENSG00000049759","0.951"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","PPP2R2A","5520","ENSG00000221914","0.95"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","TGOLN2","10618","ENSG00000152291","0.95"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","TUSC2","11334","ENSG00000114383","0.949"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","GOLGA1","2800","ENSG00000136935","0.949"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","TSHZ3","57616","ENSG00000121297","0.949"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","METAP1","23173","ENSG00000164024","0.948"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","SLC17A7","57030","ENSG00000104888","0.947"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","VPS26A","9559","ENSG00000122958","0.946"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","ALX4","60529","ENSG00000052850","0.946"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","CRK","1398","ENSG00000167193","0.946"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","SRGAP1","57522","ENSG00000196935","0.945"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","","","ENSG00000215504","0.944"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","EIF4G2","1982","ENSG00000110321","0.944"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","PGBD5","79605","ENSG00000177614","0.943"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","CDKN1A","1026","ENSG00000124762","0.942"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","ST6GALNAC3","256435","ENSG00000184005","0.942"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","MFAP3L","9848","ENSG00000198948","0.941"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","LUC7L3","51747","ENSG00000108848","0.937"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","NCAPD2","9918","ENSG00000010292","0.937"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","ZBTB44","29068","ENSG00000196323","0.936"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","ANKRD13C","81573","ENSG00000118454","0.935"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","SCN2A","6326","ENSG00000136531","0.935"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","TET1","80312","ENSG00000138336","0.934"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","ANKRD17","26057","ENSG00000132466","0.933"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","MAP3K5","4217","ENSG00000197442","0.933"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","TSPAN9","10867","ENSG00000011105","0.933"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","SERTAD2","9792","ENSG00000179833","0.933"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","CXCL14","9547","ENSG00000145824","0.932"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","CT62","196993","ENSG00000225362","0.93"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","CAMTA1","23261","ENSG00000171735","0.929"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","RASL11B","65997","ENSG00000128045","0.928"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","MKL1","57591","ENSG00000196588","0.928"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","PIAS2","9063","ENSG00000078043","0.927"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","ARHGEF10","9639","ENSG00000104728","0.926"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","TBC1D9","23158","ENSG00000109436","0.925"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","LMOD3","56203","ENSG00000163380","0.923"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","CACUL1","143384","ENSG00000151893","0.92"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","AHCTF1","25909","ENSG00000153207","0.92"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","ARHGEF11","9826","ENSG00000132694","0.919"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","TBL1X","6907","ENSG00000101849","0.917"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","MGEA5","10724","ENSG00000198408","0.917"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","WDR36","134430","ENSG00000134987","0.916"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","KPNA3","3839","ENSG00000102753","0.916"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","PTPRT","11122","ENSG00000196090","0.915"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","MFN2","9927","ENSG00000116688","0.915"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","SPATA5L1","79029","ENSG00000171763","0.914"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","STAT3","6774","ENSG00000168610","0.914"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","ZFYVE26","23503","ENSG00000072121","0.913"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","FBXO43","286151","ENSG00000156509","0.913"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","ZNF12","7559","ENSG00000164631","0.912"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","RAB27B","5874","ENSG00000041353","0.912"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","CERS6","253782","ENSG00000172292","0.912"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","SNX3","8724","ENSG00000112335","0.912"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","ZSCAN20","7579","ENSG00000121903","0.911"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","RAB3B","5865","ENSG00000169213","0.911"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","BCL2L11","10018","ENSG00000153094","0.911"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","GPCPD1","56261","ENSG00000125772","0.91"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","EPHB4","2050","ENSG00000196411","0.91"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","SIK2","23235","ENSG00000170145","0.91"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","DRD1","1812","ENSG00000184845","0.909"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","ZBTB7A","51341","ENSG00000178951","0.907"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","SNX21","90203","ENSG00000124104","0.906"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","PCDHA6","56142","ENSG00000081842","0.906"
"diana_microt","MIMAT0000093","hsa-miR-93-5p","PCDHA2","56146","ENSG00000204969","0.906"
